Source;Target;RawCount;Type;Weight
Gianfranco Fdb;Nik Kevin Koch;1;Undirected;0.0016260162601626016
Jennifer Panara;Ralph Streule Hans;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Gianfranco Fdb;1;Undirected;0.0016260162601626016
Miho Tanaka;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Sophia Hamann;Thurgau Violonistin;1;Undirected;0.0016260162601626016
Kriegsfotograf Dominic Nahr;Yulia Kubik;1;Undirected;0.0016260162601626016
Annina Haab;Literaturhauses Zurich;1;Undirected;0.0016260162601626016
Miho Tanaka;Thomas Studer;1;Undirected;0.0016260162601626016
Literaturhauses Zurich;Ueli Maurer;1;Undirected;0.0016260162601626016
Ralph Streule Hans;Rudolf Lutz;1;Undirected;0.0016260162601626016
Adolf Dietrich;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Aya Burweila;Yusef Ibrahim Dabaiba;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Lika Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Isabelle Vonlanthen;Miho Tanaka;1;Undirected;0.0016260162601626016
Annina Haab;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Isabelle Vonlanthen;John Sarastro;1;Undirected;0.0016260162601626016
Annina Haab;Lika Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Skulpturenausstellung Ottmar;Yulia Kubik Hans;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Ausnahmesportlerssimon Ammann;1;Undirected;0.0016260162601626016
Franz Xaver;Limmat Verlag;1;Undirected;0.0016260162601626016
Lika Jungautorin Luna Levey;Louis Girardelli;1;Undirected;0.0016260162601626016
Shqipe Sylejmani;Sonja Hasler;1;Undirected;0.0016260162601626016
Roland Schmid;Rudolf Lutz;1;Undirected;0.0016260162601626016
Agila Saleh;Misrata Ali;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Luna Levay;1;Undirected;0.0016260162601626016
Adrian Bleisch;Johns Sarastro;1;Undirected;0.0016260162601626016
John Sarastro;Tobias Garcia;1;Undirected;0.0016260162601626016
Annina Haab;Kunstraums Kreuzlingen Richard Tisserand;1;Undirected;0.0016260162601626016
Willi Toblers;Youtube Berman;1;Undirected;0.0016260162601626016
Kunstvermittlerin Christine Stalder;Shea Owens;1;Undirected;0.0016260162601626016
Bruno Walpoth;Christoph Keller;1;Undirected;0.0016260162601626016
Kunstraums Kreuzlingen Richard Tisserand;Peter Roth;1;Undirected;0.0016260162601626016
Kunstvermittlerin Klara Frick;Willi Toblers;1;Undirected;0.0016260162601626016
Mustafa Abuschagur;Oliver Owcza;1;Undirected;0.0016260162601626016
Lloyd Austin;Mikhail Bogdanov;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;Ueli Maurer;1;Undirected;0.0016260162601626016
Kunstvermittlerin Christine Stalder;Kunstvermittlerin Susanne;1;Undirected;0.0016260162601626016
Ausnahmesportlerssimon Ammann;Kriegsfotograf Dominic Nahr;1;Undirected;0.0016260162601626016
Jennifer Panara;Thurgau Violonistin;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Jennifer Panara;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Literaturhauses Zurich;1;Undirected;0.0016260162601626016
Andrin Uetz;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Skulpturenausstellung Ottmar;Thomas Studer;1;Undirected;0.0016260162601626016
Nachwuchsautorin Luna Levay;Nik Kevin Koch;1;Undirected;0.0016260162601626016
Dominic Nahr;Marie Lois;1;Undirected;0.0016260162601626016
Andrin Uetz;Ueli Maurer;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Reynaldo Hahn;1;Undirected;0.0016260162601626016
Dani Fohrler;Shqipe Sylejmani;1;Undirected;0.0016260162601626016
Dominic Nahr;Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;Ilia Vasella;1;Undirected;0.0016260162601626016
Bruno Walpoth;Politaktivist Hans;1;Undirected;0.0016260162601626016
Bob Dylan;Nbg Ragaz;1;Undirected;0.0016260162601626016
Guzman Aris;Sanus Viventium;1;Undirected;0.0016260162601626016
Heiderose Hildebrand;Peter Roth;1;Undirected;0.0016260162601626016
Isabelle Vonlanthen;Yulia Kubik Hans;1;Undirected;0.0016260162601626016
Literaturhauses Zurich;Nobel Peter;1;Undirected;0.0016260162601626016
Franz Xaver;Fukushima Daiichi;1;Undirected;0.0016260162601626016
Augustin Jagg;Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Nbg Ragaz;1;Undirected;0.0016260162601626016
Marie Lois;Shea Owens;1;Undirected;0.0016260162601626016
Johann Sebastian Bach;Ueli Maurer;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;Bob Dylan;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Limmat Verlag;1;Undirected;0.0016260162601626016
Dominic Nahr;Youtube Berman;1;Undirected;0.0016260162601626016
Adolf Dietrich;John Sarastro;1;Undirected;0.0016260162601626016
Ausnahmesportlerssimon Ammann;Stefan Wagner;1;Undirected;0.0016260162601626016
Augustin Jagg;Bruno Walpoth;1;Undirected;0.0016260162601626016
John Sarastro;Yulia Kubik Hans;1;Undirected;0.0016260162601626016
Franz Xaver;Tobias Garcia;1;Undirected;0.0016260162601626016
Franz Xaver;Josef Manser;1;Undirected;0.0016260162601626016
Kunstraums Kreuzlingen Richard Tisserand;Miho Tanaka;1;Undirected;0.0016260162601626016
Adolf Dietrich;Sophia Hamann;1;Undirected;0.0016260162601626016
Abdul Hamid Mohammed;Ali Ibrahim Dabaiba;1;Undirected;0.0016260162601626016
Louis Girardelli;Reynaldo Hahn;1;Undirected;0.0016260162601626016
Alain Berset;Thomas Studer;1;Undirected;0.0016260162601626016
Nachwuchsautorin Luna Levay;Politaktivist Hans;1;Undirected;0.0016260162601626016
Johns Sarastro Fdb;Yulia Kubik;1;Undirected;0.0016260162601626016
Agila Saleh;Yusef Ibrahim Dabaiba;1;Undirected;0.0016260162601626016
Josef Manser;Sophia Hamann;1;Undirected;0.0016260162601626016
Johns Sarastro Fdb;Shea Owens;1;Undirected;0.0016260162601626016
Literaturhauses Zurich;Pascal Leuthold;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Literaturhauses Zurich;1;Undirected;0.0016260162601626016
Canton Zurich;George Friedrich Handel;1;Undirected;0.0016260162601626016
Literaturhauses Zurich;Tobias Garcia;1;Undirected;0.0016260162601626016
Nachwuchsautorin Luna Levay;Pascal Leuthold;1;Undirected;0.0016260162601626016
Oliver Owcza;Stephanie Williams;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;John Sarastro;1;Undirected;0.0016260162601626016
Chopin John;Stoll Fanscarf;1;Undirected;0.0016260162601626016
Blair Alain;Mahmoud Sassi;1;Undirected;0.0016260162601626016
Moritz Young;S Katja Schenker;1;Undirected;0.0016260162601626016
Johns Sarastro Fdb;Kunstvermittlerin Susanne;1;Undirected;0.0016260162601626016
Andrin Uetz;Louis Girardelli;1;Undirected;0.0016260162601626016
Johns Sarastro;Stefan Wagner;1;Undirected;0.0016260162601626016
Christoph Keller;Fukushima Daiichi;1;Undirected;0.0016260162601626016
Kim Kardashians;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Johns Sarastro Fdb;Literaturhauses Zurich;1;Undirected;0.0016260162601626016
Kriegsfotograf Dominic Nahr;Willi Toblers;1;Undirected;0.0016260162601626016
Johns Sarastro Fdb;Willi Toblers;1;Undirected;0.0016260162601626016
Ali Ibrahim Dabaiba;Ibrahim Ali Dabaiba;1;Undirected;0.0016260162601626016
Nobel Peter;Stefan Altenburger;1;Undirected;0.0016260162601626016
Claude Debussy;Lika Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
John Sarastro;Reynaldo Hahn;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Ralph Streule Hans;1;Undirected;0.0016260162601626016
Ilia Vasella;Marie Lois;1;Undirected;0.0016260162601626016
Johns Sarastro;Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Jennifer Panara;Stefan Wagner;1;Undirected;0.0016260162601626016
Ausnahmesportlerssimon Ammann;Ralph Streule Hans;1;Undirected;0.0016260162601626016
Bob Dylan;Rudolf Lutz;1;Undirected;0.0016260162601626016
Skulpturenausstellung Ottmar;Sophia Hamann;1;Undirected;0.0016260162601626016
Luna Levay;Yulia Kubik;1;Undirected;0.0016260162601626016
Kriegsfotograf Dominic Nahr;Ueli Maurer;1;Undirected;0.0016260162601626016
Annina Haab;Willi Toblers;1;Undirected;0.0016260162601626016
Limmat Verlag;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Jennifer Panara;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Nbg Ragaz;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Yulia Kubik Hans;1;Undirected;0.0016260162601626016
Jennifer Panara;Limmat Verlag;1;Undirected;0.0016260162601626016
Claude Debussy;Youtube Berman;1;Undirected;0.0016260162601626016
Heiderose Hildebrand;Nbg Ragaz;1;Undirected;0.0016260162601626016
Annina Haab;Luna Levay;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Peter Roth;1;Undirected;0.0016260162601626016
Bob Dylan;Kunstvermittlerin Christine Stalder;1;Undirected;0.0016260162601626016
Josef Manser;Kunstvermittlerin Klara Frick;1;Undirected;0.0016260162601626016
Annina Haab;Kriegsfotograf Dominic Nahr;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Yulia Kubik;1;Undirected;0.0016260162601626016
Louis Girardelli;Shea Owens;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Shea Owens;1;Undirected;0.0016260162601626016
Annina Haab;Johns Sarastro Fdb;1;Undirected;0.0016260162601626016
Blair Alain;Le Parisien;1;Undirected;0.0016260162601626016
Dominic Nahr;Shea Owens;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Johns Sarastro;1;Undirected;0.0016260162601626016
Kunstvermittlerin Susanne;Ueli Maurer;1;Undirected;0.0016260162601626016
Limmat Verlag;Pascal Leuthold;1;Undirected;0.0016260162601626016
Rusch Rusch;Stefan Altenburger;1;Undirected;0.0016260162601626016
Nbg Ragaz;Roland Schmid;1;Undirected;0.0016260162601626016
Adolf Dietrich;Roland Schmid;1;Undirected;0.0016260162601626016
Kunstvermittlerin Klara Frick;Tobias Garcia;1;Undirected;0.0016260162601626016
Aya Burweila;Ibrahim Ali Dabaiba;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Dominic Nahr;1;Undirected;0.0016260162601626016
